,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__decision_function_shape,param_clf__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
44,0.01725597381591797,0.0035616676117455337,0.0021356582641601563,0.0001439602574493479,0.1,,ovr,linear,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__decision_function_shape': 'ovr', 'clf__kernel': 'linear'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
45,0.020996284484863282,0.004856909544043217,0.004351806640625,0.0027513710398040544,0.1,,ovr,poly,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__decision_function_shape': 'ovr', 'clf__kernel': 'poly'}",0.999353169469599,0.999353169469599,0.999353169469599,0.9993527508090615,1.0,0.9994824518435717,0.000258774129014256,27
46,0.023988914489746094,0.004170905243277971,0.015344762802124023,0.003203810460511672,0.1,,ovr,rbf,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__decision_function_shape': 'ovr', 'clf__kernel': 'rbf'}",0.9980595084087969,0.9987063389391979,0.9987063389391979,0.9993527508090615,0.9993527508090615,0.9988355375810631,0.0004838646299867084,29
47,0.03092336654663086,0.0062616733744733635,0.005565786361694336,0.0001036194244922167,0.1,,ovr,sigmoid,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__decision_function_shape': 'ovr', 'clf__kernel': 'sigmoid'}",0.9922380336351876,0.9935316946959897,0.9922380336351876,0.9941747572815534,0.9915857605177993,0.9927536559531436,0.0009508507525815069,35
48,0.014556169509887695,0.004784850059829626,0.0018742084503173828,6.928248642272106e-05,1,balanced,ovo,linear,"{'clf__C': 1, 'clf__class_weight': 'balanced', 'clf__decision_function_shape': 'ovo', 'clf__kernel': 'linear'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
49,0.014366245269775391,0.0029704092287361227,0.002856016159057617,0.0015977264905305453,1,balanced,ovo,poly,"{'clf__C': 1, 'clf__class_weight': 'balanced', 'clf__decision_function_shape': 'ovo', 'clf__kernel': 'poly'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
50,0.018699789047241212,0.002174959939181111,0.007652807235717774,0.0024211380360794196,1,balanced,ovo,rbf,"{'clf__C': 1, 'clf__class_weight': 'balanced', 'clf__decision_function_shape': 'ovo', 'clf__kernel': 'rbf'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
51,0.05124030113220215,0.00403563597778961,0.009614515304565429,0.001959473319214172,1,balanced,ovo,sigmoid,"{'clf__C': 1, 'clf__class_weight': 'balanced', 'clf__decision_function_shape': 'ovo', 'clf__kernel': 'sigmoid'}",0.9838292367399741,0.9805950840879689,0.9864165588615783,0.9844660194174757,0.9870550161812298,0.9844723830576454,0.002275826811940584,59
52,0.012614679336547852,0.0031625093061680987,0.0018485546112060546,0.00022487256157644568,1,balanced,ovr,linear,"{'clf__C': 1, 'clf__class_weight': 'balanced', 'clf__decision_function_shape': 'ovr', 'clf__kernel': 'linear'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
53,0.01498408317565918,0.002972286321942291,0.0030153274536132814,0.0012646881236605858,1,balanced,ovr,poly,"{'clf__C': 1, 'clf__class_weight': 'balanced', 'clf__decision_function_shape': 'ovr', 'clf__kernel': 'poly'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
